195,91,285,125,0.532030
194,91,284,125,0.546428
192,91,282,125,0.572996
191,91,281,125,0.569556
191,91,281,125,0.575015
190,91,280,125,0.569216
188,91,278,125,0.552201
188,91,278,125,0.556173
186,91,276,125,0.575866
185,91,275,125,0.581648
183,91,273,125,0.605942
181,91,271,125,0.593659
180,91,270,125,0.608512
179,91,269,125,0.591523
176,92,266,126,0.589244
175,92,265,126,0.592282
173,92,263,126,0.589942
172,92,262,126,0.581457
168,93,258,127,0.578278
166,93,256,127,0.559871
165,93,255,127,0.537899
163,94,253,128,0.545139
161,95,251,129,0.526977
157,97,247,131,0.486325
155,98,245,132,0.496787
153,98,243,132,0.465988
151,98,241,132,0.455309
150,98,240,132,0.455092
145,99,235,133,0.432475
142,99,232,133,0.416164
141,99,231,133,0.431956
138,99,228,133,0.446369
134,100,224,134,0.470469
134,100,224,134,0.484535
129,102,218,136,0.465724
127,102,216,136,0.463236
126,102,215,136,0.467844
120,103,209,137,0.395966
118,104,207,138,0.427198
117,104,206,138,0.463411
114,104,203,138,0.519982
111,104,200,138,0.521461
108,103,198,137,0.520472
106,102,194,135,0.509483
100,99,191,133,0.528129
99,99,190,133,0.551474
98,98,189,132,0.548586
96,97,187,131,0.573694
95,96,186,130,0.579833
93,94,184,128,0.568168
91,93,182,127,0.583412
90,92,181,126,0.582613
89,92,180,126,0.592412
87,90,178,124,0.566410
86,89,177,123,0.547306
85,88,176,122,0.535718
84,88,175,122,0.524435
84,88,175,122,0.528467
84,88,176,122,0.515808
83,89,175,123,0.491529
83,90,175,124,0.497241
83,90,175,124,0.489016
83,90,176,124,0.469106
83,92,176,126,0.488379
83,92,176,126,0.476003
83,92,176,126,0.469667
83,93,176,127,0.486686
83,93,176,127,0.468330
84,94,177,128,0.477552
85,95,178,129,0.477657
85,95,178,129,0.452467
86,96,179,130,0.459211
88,98,181,132,0.473947
89,99,181,133,0.497504
90,100,182,134,0.503156
92,101,184,135,0.522096
93,101,185,135,0.523048
93,101,185,135,0.526205
93,101,185,135,0.536867
94,101,186,135,0.535816
95,101,186,135,0.545940
96,100,187,134,0.528333
97,100,188,134,0.535426
97,100,188,134,0.537772
98,99,189,133,0.521472
98,98,191,133,0.519249
98,98,191,133,0.513810
99,97,192,132,0.547390
99,97,192,132,0.552570
99,97,192,132,0.520212
100,96,194,131,0.545320
100,96,194,131,0.538186
100,96,194,131,0.529064
100,96,194,131,0.521677
100,96,194,131,0.528272
100,95,195,130,0.531019
100,95,195,130,0.525328
100,95,195,130,0.540338
100,95,195,130,0.539017
100,94,195,129,0.539869
100,94,195,129,0.537958
100,94,195,129,0.513563
100,93,195,128,0.531415
100,93,195,128,0.513657
99,92,194,127,0.540543
99,92,194,127,0.534993
99,93,194,128,0.534392
99,93,194,128,0.538184
99,93,194,128,0.544245
98,94,193,129,0.523714
97,94,192,129,0.529706
96,94,191,129,0.517372
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
91,91,191,128,0.505337
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
88,88,179,122,0.554226
88,89,179,123,0.545513
88,90,179,124,0.536618
89,92,179,126,0.505853
89,92,179,126,0.523089
89,93,179,127,0.523651
89,94,179,128,0.521639
89,94,179,128,0.532784
89,94,179,128,0.523489
89,94,179,128,0.531004
89,94,179,128,0.540682
89,95,178,129,0.521331
89,95,178,129,0.512952
89,95,178,129,0.511248
88,95,177,129,0.499094
88,95,177,129,0.516115
88,95,176,129,0.522448
88,95,176,129,0.524954
88,95,176,129,0.539029
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
126,81,257,130,0.528318
125,83,256,132,0.534789
123,85,254,134,0.536296
122,87,253,136,0.534900
121,89,251,138,0.525891
121,89,251,138,0.521806
120,89,250,138,0.523899
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
125,85,234,126,0.670139
125,86,234,127,0.683326
124,88,233,129,0.639668
124,89,233,130,0.665081
124,90,233,131,0.658073
124,92,233,133,0.661770
124,93,233,134,0.674719
124,94,233,135,0.692566
124,96,233,137,0.686785
124,97,233,138,0.678016
124,98,233,139,0.682395
124,99,233,140,0.660353
124,100,233,141,0.614592
124,101,233,142,0.648169
124,102,233,143,0.655603
124,102,233,143,0.670561
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
121,105,230,146,0.664786
121,104,230,145,0.677544
121,103,230,144,0.697678
120,100,228,141,0.688089
119,97,227,138,0.660145
119,94,228,135,0.684545
119,91,228,132,0.704845
119,89,228,130,0.679326
118,81,227,122,0.643122
117,78,226,119,0.640286
116,75,225,116,0.640325
116,74,225,115,0.618362
116,74,225,115,0.621016
116,74,225,115,0.628376
116,74,225,115,0.657106
115,76,224,117,0.632986
115,77,224,118,0.649237
115,79,224,120,0.650371
114,82,223,123,0.663892
114,82,223,123,0.668870
114,83,223,124,0.686886
114,84,223,125,0.700755
113,85,222,126,0.676637
113,86,222,127,0.679206
113,87,222,128,0.703409
112,87,221,128,0.683253
112,87,221,128,0.666001
112,88,221,129,0.689054
112,88,221,129,0.663035
112,88,221,129,0.646477
112,88,221,129,0.674969
114,88,223,129,0.674013
115,88,224,129,0.693903
116,88,225,129,0.635064
117,88,226,129,0.652463
119,89,228,130,0.643961
120,89,229,130,0.627580
121,89,230,130,0.646757
122,89,231,130,0.633178
123,89,232,130,0.599743
124,90,234,131,0.605502
125,90,235,131,0.606432
125,90,236,131,0.594953
126,91,237,132,0.576802
128,92,239,133,0.577406
128,93,239,134,0.628624
130,94,241,135,0.603199
131,95,242,136,0.573521
131,95,242,136,0.597173
133,95,244,136,0.580952
134,95,245,136,0.541087
134,95,245,136,0.570375
133,95,243,136,0.647948
134,95,244,136,0.658219
134,94,245,135,0.666272
134,94,245,135,0.664047
134,93,245,134,0.669088
134,93,244,134,0.697109
134,92,244,133,0.670130
134,91,244,132,0.667424
133,90,243,131,0.673332
133,89,243,130,0.648534
133,88,243,129,0.640418
133,87,243,128,0.640199
133,86,243,127,0.626075
133,86,243,127,0.613253
133,85,243,126,0.602331
133,85,243,126,0.600399
133,84,243,125,0.616539
133,84,243,125,0.577116
133,83,243,124,0.586735
133,83,242,124,0.635281
132,82,241,123,0.587837
132,82,241,123,0.611764
132,82,241,123,0.622352
131,82,240,123,0.617131
131,82,240,123,0.639791
131,82,240,123,0.646326
131,82,240,123,0.639139
131,82,240,123,0.634294
131,83,240,124,0.654926
131,83,240,124,0.664773
132,84,241,125,0.648287
132,84,241,125,0.666124
132,84,241,125,0.668514
133,84,242,125,0.660537
134,84,243,125,0.644380
134,84,243,125,0.645811
134,84,243,125,0.647994
134,84,243,125,0.684240
134,84,244,125,0.700017
136,84,245,125,0.688218
136,84,245,125,0.655177
136,84,245,125,0.674064
137,85,246,126,0.667140
137,85,246,126,0.640542
136,85,245,126,0.671120
135,85,244,126,0.703007
134,86,243,127,0.720803
134,86,243,127,0.721175
134,87,243,128,0.708797
132,88,241,129,0.718684
130,88,239,129,0.691794
128,88,237,129,0.706910
125,88,234,129,0.702637
123,88,232,129,0.715162
122,89,231,130,0.726682
120,88,229,129,0.656495
118,88,227,129,0.713910
113,88,222,129,0.732996
112,88,221,129,0.714816
108,88,216,129,0.695109
106,88,214,129,0.648807
101,87,209,128,0.679319
98,87,205,128,0.643113
96,87,203,128,0.668578
93,87,201,128,0.673742
88,88,196,129,0.683894
85,89,193,130,0.688186
82,90,190,131,0.695854
81,91,188,132,0.684806
74,92,182,133,0.709009
70,93,178,134,0.694682
68,93,176,134,0.701546
62,95,170,136,0.701832
62,95,170,136,0.701647
57,97,165,138,0.690278
54,98,162,139,0.743261
49,100,157,141,0.736166
48,100,156,141,0.712500
47,102,155,143,0.704326
45,103,153,144,0.695591
42,105,150,146,0.727264
39,107,146,148,0.745094
37,108,144,149,0.756228
35,109,143,150,0.757997
34,110,142,151,0.767628
30,112,138,153,0.760642
28,113,136,154,0.752588
26,113,134,154,0.722802
24,115,132,156,0.729774
22,118,130,159,0.748972
23,119,131,160,0.776788
22,121,130,162,0.813367
20,123,128,164,0.792466
18,126,126,167,0.791552
16,128,124,169,0.794957
16,130,124,171,0.773561
14,132,122,173,0.797266
12,135,120,176,0.756922
11,136,119,177,0.753516
10,137,118,178,0.717520
9,138,117,179,0.757261
8,141,116,182,0.667477
7,143,115,184,0.735888
6,144,114,185,0.722943
4,147,112,188,0.721749
4,149,112,190,0.724531
4,150,112,191,0.755473
4,152,112,193,0.747111
3,156,111,197,0.662053
3,157,110,198,0.668679
5,153,114,194,0.686430
5,155,113,196,0.699965
4,157,112,198,0.622950
4,160,112,201,0.656864
4,162,112,203,0.679162
3,164,110,205,0.654395
2,166,109,207,0.669376
0,169,107,210,0.688067
0,169,107,210,0.683702
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
